reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2052bd81-1dde-4b86-be9b-1b0adb80ea5f,Arnold Andhika Putera,https://play-lh.googleusercontent.com/a-/ALV-UjXULLZh467EDXMF7HIWWzi-f90_Ep1wRWPHKWodN-U0ctvXEV6m,"Sumpah, ini adalah expedisi terlambat yang pernah ada. Expedisi lain paling lambat itu 5 hari, J&T hampir 2 minggu belum sampai malah gak ada pilihan expedisi di Shopee lagi hadeh. Perbaiki lah terlalu banyak konsumen yang mengeluh mengenai hal ini.",1,8,3.14.0,2022-01-17 21:30:37,,,3.14.0
72f4fc98-0a12-4623-a735-23dec87ee6bc,Artagalas 3119,https://play-lh.googleusercontent.com/a/ACg8ocKEf3aP7mi_vU087z_efsKETDs4Ijs3cDNhJ3gCR-sJpK4yeQ=mo,kurng di update setiap hari keterangan dari posisi paket tersebut.. kalau bisa tiap hari di update posisi paketnya,5,0,V3.27.0,2026-02-18 05:42:44,,,V3.27.0
e81be871-33e2-497d-99d1-509338b87aa4,Farah Maulidya,https://play-lh.googleusercontent.com/a-/ALV-UjV8dqwOuytYU4pdMgIUMF6Cwy6fua6GqvBAOSCEyE45FkWzVsoZ,"Halo jnt Terima kasih sebelumnya atas jasa pengiriman barang yang baik dan cepat... Tapi, minta dolong dong biaya pengiriman di apk dan di outlet disamakan.... Beberapa kali harus tekor ( rugi / nambah I) biaya ongkir customer... Jadi minta tolong ya diperbaiki!! Nambah biaya nya memang gak sampek 10rb tapi kalau lama kelamaan dikumpulkan ya lumayan juga ganti rugi kekurangan ongkir customer.. Terima kasih",3,13,3.16.0,2022-04-06 15:09:23,,,3.16.0
218c1e18-7674-4f86-9bd7-1c92ca4994eb,Reina Elvira,https://play-lh.googleusercontent.com/a-/ALV-UjXsrHBZQ27uaZTVcPCcQWtr3K-FIS-LzJPBg7aFY2xpF5xGkro,"Di versi aplikasi terdahulu tertera alamat drop point, setelah diupdate malah tdk ada lagi alamatnya. Padahal fitur tersebut sangat berguna krn terkadang ada kesalahan sortir dari transit center akibatnya paket nyasar di drop point lain.",1,2,,2024-01-17 20:25:54,,,
2a5edfda-178d-49ba-8a4a-93899fdc08de,Wenang Wildan s,https://play-lh.googleusercontent.com/a-/ALV-UjUKcVVLZrnQ-N53LVC3A3RXPN_vEtDDVUOOc5REeq_8ShaiLbJY,"Jangan pake j&t Pengalaman saya barangnya nggak bergerak udah sebulan ternyata barangnya hilang, itu pun tanpa ada pemberitahuan dari pihak j&t,. Setelah saya tanyakan, baru lah pihak j&t menjelaskan barangnya hilang. Untuk pick-up pun gak jelas dengan alasan ( toko yang di tuju sudah tutup) padahal nggak di proses sama sekali, kurir pun nggak datang & nggak ada konfirmasi. Bukan masalah besar kecilnya nominal/barang, ini masalah profesionalitas dari jasa kirim j&t",1,333,3.22.2,2023-03-15 18:23:17,,,3.22.2
8a7302e5-67bf-4260-8faa-2630ec5cdfab,M juan Pratama putra,https://play-lh.googleusercontent.com/a-/ALV-UjVPUAtnN3MOfjLDIrQ8a5-RmfqCM5oGJm7lvRjOwgXgwccJ-Wot,"lama kali ngirim paket doang, jam kerja kurir selesai lah, apalah,padahal tutup dimaps sampai malem loh aneh",1,0,V3.27.2,2026-03-11 16:19:36,,,V3.27.2
19df6094-c98d-4c64-aad7-30a3ceda576b,Rajo Aji,https://play-lh.googleusercontent.com/a/ACg8ocKH56Rmv-B-QWGevRc2mGivlY60n0_5mR_5ENVA-9533ZtV-g=mo,"J&T sangat tidak profesional, paket dari jakarta ke Lampung 3-4hr,, sudah 10 HR paket saya tidak sampai dan ternyata bisa-bisanya salah kirim sampai ke Kendari👏👏👏",1,0,V3.27.2,2026-02-20 14:51:44,,,V3.27.2
1963398d-af8b-48d4-8275-ff30c4de082c,Muhammadrayyan1717,https://play-lh.googleusercontent.com/a/ACg8ocJ1lOT0kQn_o6YxAq1TG8P7ZOHHVZ4ATy71y76aB67VJinS4g=mo,"awal2 baik aj jnt ni tp knp lama2 makin gk jelas...paketku dah seminggu hampir 10 hari gk smpe dsitu2 aj paketku,kecewa btul ak jera aku belanja make jnt ni",1,1,V3.27.2,2026-02-27 11:38:45,,,V3.27.2
fc0c27a2-2006-4496-b028-50ba2209ce89,kinanti desy aryani,https://play-lh.googleusercontent.com/a-/ALV-UjWu1OgvDTuVzpo1248XfHTckPGl9Ybw08EVUC3SIErnyPKLbstV,bagus dan ada diskonnya serta mempermudah input alamat,5,0,V3.27.0,2026-03-04 10:26:28,,,V3.27.0
c8dbac87-dd64-4c3f-b3de-b08f4be89aa7,Ardam Ahtisham,https://play-lh.googleusercontent.com/a-/ALV-UjU26L_fVLmIofxDGoEUAP5LHB0J7AETTilPcbknT9j3OlkLlzDiiw,"kurirnya pada plenger, barang yg dikirim kebanyakan ga nyampe, ngadu ke cs malah minta maaf doang hadeh",1,0,V3.27.2,2026-02-16 13:43:07,,,V3.27.2
2b053c24-16a9-4d5f-85df-c936baa7a5c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku kasih bintang 3 dulu. Soalnya pengirimannya lambat :( padahal statusnya udah sampai di gudang dari siang tapi ga langsung di kirim ke penerima. Itu buat pegawainya. Kalau buat sistem pengirimannya oke. Apalagi aplikasi nya cukup membantu. Cuma kayanya pegawai2nya terlebih kurir2nya harus di training nih sama om dady. Biar etos kerjanya semakin meningkat terutama rasa tanggung jawab. :),3,0,3.0.4,2018-12-15 17:02:46,,,3.0.4
eff602e3-928b-4a39-95d5-6f5256110416,Andri Wijayanto,https://play-lh.googleusercontent.com/a/ACg8ocJ8tF_we3694gfXrpTUrZCeZHhTyMDIx3uep00XwIDGJyguNw=mo,"Kecewa sekali, cukup sekali aja order by app jnt. sdh order minta pick up, di aplikasi harga nya sekian dan dpt potongan diskon, eh pas di pick up,sama kurirnya ditagih harga beda lebih mahal dan katanya gak ada potongan diskon, jd merasa tertipu, kapok euy Beda bgt sama anteraja, udah pick up sesuai jadwal, diskon nya gak pernah boongan, jnt app bye, uninstall langsung deh",1,0,,2021-10-16 10:28:33,,,
e61d0de3-20c3-44bc-ab74-ec6b824ec93f,Lukman Rosul,https://play-lh.googleusercontent.com/a-/ALV-UjU0GZ5aNHcJNDIo7bqWSdKwiiOv1bFt3JZs99sv_0m8Rbmvcot4,untuk aplikasi jika malam sangat susah sekali untuk operasional,2,0,V3.27.2,2026-03-05 22:52:22,,,V3.27.2
9df48019-aa2f-4330-8d1f-196ab4654367,LISA HIRMAYANI,https://play-lh.googleusercontent.com/a-/ALV-UjVKfjMxQhSzhHfkzsLamUBm17r-fPTmomD8WajketTIIrLJNKYx,"teruntuk admin Tolong kalau bisa adain fitur COD, sayang banget pas COD harus lewat aplikasi lain",4,0,V3.27.0,2026-01-11 10:18:46,,,V3.27.0
16d9162d-e4c5-471a-a167-4a891e9eedd8,abizard aksary,https://play-lh.googleusercontent.com/a/ACg8ocI5lh5bxG2WNQgMPTQftkrMoNNw6lUpy4ilZOBm6glD4FE7rQ=mo,"Uda lelet mahal betele tele lgi, pantes shoppy gx mau make jasa nya",1,1,V3.27.2,2026-02-23 07:29:05,,,V3.27.2
459b1686-08ce-45f1-98cb-db607123b104,Day R Premium,https://play-lh.googleusercontent.com/a/ACg8ocJadFGxKcSD99ODWMxqrXSD3lroLywuUEE80u3DeH48Z54hUg=mo,"aplikasi buriq, ke download sendiri mulu udah di uninstall juga",1,1,V3.27.2,2026-03-06 13:45:36,,,V3.27.2
1a4ab268-6e6d-499b-a713-0051bbde84b8,Putri Ayu,https://play-lh.googleusercontent.com/a/ACg8ocLFDrBKMd4OBlq_SWNvwrg9yB9xzUiD0vkP2qzyL3taV-r84w=mo,udah seminggu nih paket gak ada kabar gak jalan2 Stak di 1 tempat padahal express harusnya 3 hari aja udah sampai mana di tunggu keburu jamuran tu makanan,1,1,V3.27.2,2026-03-05 05:02:32,,,V3.27.2
fc7c79b5-2910-43b1-9581-6f8992c74b7c,itz_kawai chan,https://play-lh.googleusercontent.com/a-/ALV-UjUqc3CAWDrfav5bxcuINx85qZx1B-PCRZH-CQmUrrHQK411jHgg,"Jnt tambah payah, lelet. Jnt express tp lelet. Sll Lebih dari estimasi. Udah sampe wilayah dekat tujuan penerima, tp stuck di titik point itu ga gerak 2 hari, Malah sampe datang ke cabang, alasan nya kekurangan tenaga di bagian jasa pengiriman. Masih baru kah dalam bidang ini? Ada menu report ga buat jnt? Mengecewakan",1,0,,2021-09-20 19:10:58,,,
4b60ec81-4808-40f4-9d8a-f08ff265fbc6,Faisal Ahmad Alaudin,https://play-lh.googleusercontent.com/a-/ALV-UjUBUoKzGSKDc2VwU-VkBoQLBjGsHYMm9YjLsO-P4a_0qpmnZcw9,"Buat jnt, tolong peringatin lah ke kurirnya.. Kalo misalnya ada kendala pengiriman konfirmasi dulu ke pengirimnya, jangan asal main retur, bisa bacakan ada nomor hp, yang jadi masalah toko online saya yang menggunakan jasa COD jadi sering kali ke suspen sampe 60 hari!!!, padahal nomor pengirim jelas aktif, dan penerima juga sama-sama nunggu, kenapa ga ada konfirmasi sama sekali, tolong perbaiki sistem retur nyalah, konfirmasi dulu sebelum melakukan retur",1,70,3.4.0,2020-05-09 22:33:16,,,3.4.0
6343f0d3-5825-4c49-a37a-452dbc6058d3,Mao Mao,https://play-lh.googleusercontent.com/a-/ALV-UjXx4Q6cAZ_i1_V0mh_HU8VvMYWh31vnG0p6tVqqT1KtjtWFg52G,"khusus J&T di Kabupaten Kutai Barat, males kerja, paket saya terlantar sampai 6 hari tanpa kejelasan. Tidak ada konfirmasi apapun. Di wa tidak direspon, di Instagram juga tidak direspon, meminta bantuan shopee pun agar jadi prioritas juga J&T tetap tidak mengindahkan permintaan shopee. lebih baik shopee hapus saja J&T dari jasa kirim di shopee",1,5,V3.26.9,2025-11-22 13:55:48,,,V3.26.9
eb1c98fa-fac4-4f91-86ab-0dc290ea0d39,Nur Efendi,https://play-lh.googleusercontent.com/a/ACg8ocIEOaNojsr_GOQTold7KHxiM-umHzeI3dR1kUiDaV-UsoFCfA=mo,"pengantaran tidak bagus.. barang udah dibayar masa gak di antar sampai berhari"". trakhir di retur sama pihak j&t",1,0,V3.27.0,2026-01-11 20:33:49,,,V3.27.0
f9d12102-9e99-42eb-af83-97918fd586d2,Andriyani Nicklanny,https://play-lh.googleusercontent.com/a-/ALV-UjXPcwT2bSvzYO214kmQRov_yfbkoq1iszgDhundK53slCEiZZ8,"Barusan ngalamin ini padahal udah lama milih J&T sebagai ekspedisi tercepat. 1 provinsi biasa 1 hari, ini sampai udah 4 hari gak nyampe-nyampe. Kecewa banget. Semoga bisa ditingkatin lagi pelayanannya biar konsumen gak pada lari ke ekspedisi lain.",1,0,3.11.0,2021-11-22 09:21:38,,,3.11.0
007a7ff1-ede7-49cf-a3dc-646d79186f9a,matahari ailsa vania,https://play-lh.googleusercontent.com/a-/ALV-UjWR5tGqyxECWgIoDFjSEdtrcghAyxxYi2CNJOnKyzOCrDOoyFY7,"Kl utk pembeli sih oke, tp kl utk penjual payah. Orderan dari shopee, gak di pick-up "" sampe habis wkt gak ada keterangan apa"". Cari di google no.tlp jg gak bisa dihubungi. Heran padahal pake ekspedisi lain, permintaan pick-up sll oke"" aja. Dari dulu selalu aja gitu, untungnya dulu deket, bisa anter sendiri. Sekarang jauh, repot jadinya kl pick-up gak fungsi",1,223,V3.23.3,2023-10-27 11:04:25,,,V3.23.3
e33cc886-fa8d-40e3-9d91-deccaae65905,Sri Damayanti,https://play-lh.googleusercontent.com/a/ACg8ocKmDj3GCGp2GS2Vo4kbMeB_U9P3ToPrPdrot_MgcgKTGqWBsQ=mo,"Saya sangat kecewa dengan layanannya, sebagai pengirim telah mengirimkan barang dan barang sudah diterima oleh pembeli, transaksi di Shopee, tetapi status paket terus reschedule hingga 20 kali, hal yg sangat tidak normal, hingga saya menulis ini paket terus reschedule, setiap laporan jawabannya akan ditelusuri dan dibuatkan pelaporan, 3 kali laporan hanya seperti itu jawabannya tidak ada kejelasan, sangat mengecewakan sekali, sudah satu bulan tidak sampai2, kecewa 😡😡😡😡",1,48,V3.23.5,2024-01-25 20:35:41,,,V3.23.5
4ea321ee-783e-4703-a9f1-98366995cd24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya ngirim paket yang one day tapi 3 hari belum sampai tujuan dan anehnya distatusnya udah diterima padahal belum ada sampai tujuan,saya udah bayar mahal padahal. Kalau gak bisa amanah gak usah kerja dan kadang suka ditimbun ditempat j&t nya kalau ditanyain baru deh dicari ngeselin. Padahal itu berkas penting persyaratan yang harus cepet sampai biar langsung diproses karena mau dipake 1 hari setelah pengiriman one day kalau lambat gini pengirimannya kan saya rugi 😡😡😡",1,1,3.3.1,2020-01-17 06:23:24,,,3.3.1
846e9b02-a91c-401c-9f6b-a6467728de01,Suwar ti,https://play-lh.googleusercontent.com/a/ACg8ocIkLjy7hT2SJzh88j8FHiQdRPtFWyOwJfN5clM1S4fklSzYug=mo,"Saya kecewa dengan kurir jnt yang sekarang gak ramah, dan setiap lelebihan uang 100 rupiah maka akan dibulatkan menjadi 1000 saya sering sekali mendatangkan paket dengan harga yang murah tetapi kalau satu bulan 7-10 paket maka kurirnya akan mengambil 10.000. padahal pengiriman pun dalam satu hari padahal kurir yang dulu lebihan 100 pun maka akan di bulat kan misal 7.100 maka dibayar hanya 7000. Saya bukan orang kaya tetapi setidaknya sesuaikan hrga jangan terusan dibulatkan seribu terus",1,1,,2021-10-21 13:17:29,,,
87ec2f7d-d430-40f6-b860-16366262c488,kandi pratiwi,https://play-lh.googleusercontent.com/a/ACg8ocI2tESfdQRcpd25zlpowZNblrCWKdVW22JaYxfIbmCfLW0OiA=mo,"Terakhir kalinya pakai JNT. Makenya jg karna terpaksa karena itu yg terdekat dan tidak memungkinkan cari ekspedisi lain. Gabakal pake lagi sekalipun terpaksa. Ekspedisi pengiriman barang terburuk. Saya kirim barang dengan biaya yg cukup mahal (200rb untuk dalam Jawa karena dihitung volume) dan sudah sampai ke DC yg sangat dekat dr kos per 1 Mei, tp barang tidak diantarkan sampai tgl 4 Mei. Setelah menghubungi CS, barang blm dibongkar dr kontainer. Sebenernya kalian kerja gasih?",1,72,3.22.3,2023-05-04 02:10:23,,,3.22.3
a972ebc5-9c03-4a8d-abfb-72bdf79dbcf5,Aminiko Jr,https://play-lh.googleusercontent.com/a-/ALV-UjVPc-oL07aNc_1TFfy2ZeqH0sD7dKnk2l5VXmhC78_aWlZPP92B,Ada apa dengan dirimu J&T?dulu sangat bisa diandalkan sekarang sangat mengecewakan.paket sudah 6 hari blm juga sampai.sudah sampai dikota tujuan eh malah dikembalikan ke pengirim tanpa konfirmasi ke penerimanya.beda kelas skr dengan expedisi sebelah..sangat amat mengecewakan..,1,33,3.16.0,2022-04-08 21:37:41,,,3.16.0
c2ca7b2e-fb32-4e23-b90d-0ac26485dd77,merry evantiana,https://play-lh.googleusercontent.com/a-/ALV-UjW2FI0-g__RWCbPBT8aihR8WDRYerz8fiwBFZU-nQtz2AVt9bsG,"Saya kira hanya saya yg kecewa atas pelayanan expedisi ini, awal nya menjadi exp paling bagus diantara semua nya,,, pas di akhir tahun '24 dan Awal '25 ini sangat sangat parah. pernah kecurian di temukan diarea probolinggo（kalau paket nya ada 2, tercecer itu wajar, tapi ini 1 paket isi 2pcs raib 1pcs nya) waktu confirm ke toko, toko bilang resi dari kami tidak pernah ditambah i lakban dikirim dengan resi utuh tanpa potongan, disuruhlah kami complain ke kurir,,ada lakban Jnt di potong an resi.",1,0,3.17.1,2025-02-14 09:14:46,,,3.17.1
fc89e1ad-3757-4b41-bd99-eb9127565172,Titik Setyawati,https://play-lh.googleusercontent.com/a-/ALV-UjXsFgy8Zg2P_CGOhw2VnRe2QuZIoHs3LiMA8ZeC6ZaxlBI64n9s,"Sorry ya min saya kasih bintang 1 .karena Pengiriman parah bgt sih. Paket belum sampai tujuan bisa""nya dikembalikan ke penjual dengan alasan pelanggan menolak pembayaran. padahal udah ditunggu pelanggan. Sering diretur kurir dengan alasan nggak jelas. Sdgkan barang retur selalu keadaan rusak / paling parah hilang. Tolong dong dikondisikan kurir""nya merugikan penjual bgt",1,520,V3.25.8,2025-03-06 14:24:44,,,V3.25.8
06643252-b866-44a1-8500-bc02b46d1696,Yuliani Anjar,https://play-lh.googleusercontent.com/a/ACg8ocJvRxyJuiFil6_qo9YgoMz8tWjBLNltaxbnIyyI5qZYCMxg_g=mo,"Instal aplikasi cuma buat kasih ulasan yg sangat mengecewakan, seharusnya namanya diganti jd j&t lelet, penanganan lelet, solusi tidak ada, ngabisin pulsa tpi gada hasil hanya disuruh tunggu, paket saya gak gerak2 udh lewat dari estimasi maksimal masih disuruh tunggu 3x24jam udah gila ya anda, klo gak becus kerja tutup aja sekalian j&t ini , kapok kapok kapok pake banget, klo pelayanan kalian seperti ini terus tinggal tunggu waktunya aja untuk bangkrut !! Cukup sekali dan yg terakhir pake j&t",1,1,,2022-06-18 11:51:06,,,
cf8924fb-1b45-4845-bbd0-fc0e6f6c35cd,Haida Safitri,https://play-lh.googleusercontent.com/a-/ALV-UjVn_ce8I31u0sCXfyvCDImvHzh96Zb1PgEE-biLjQmJjbSm2ek,"Yang paling aku ga suka karena sudah berkali2 diulangi, paketku yang dari shopee sering dikonfirmasi 'sudah diterima'. Padahal paketnya belum diantar. Iya, tau kok kejar target. Tapi tau ga? Kalo garansi shopee itu 24 jam sejak barang diterima. Kalo lewat dari itu, barang ga bisa dikomplain lagi / otomatis pembayaran diteruskan ke toko. Iya kalo barangnya bagus2 aja, kalo barangnya bermasalah? Sedangkan saat pesanan sampai , garansinya sudah habis. Siapa yg mau tanggung jawab?",2,1,3.6.1,2020-10-03 13:38:54,,,3.6.1
159c204c-cfdc-4fb0-861b-796ebfe7bb2d,Sevi Arniza,https://play-lh.googleusercontent.com/a-/ALV-UjXkGIjcUR-jJJt9y_sDtVvK_km_ZRMKO0oB3lv4XvkAcCaCbI8,"kualitas jnt sekarnag jelekkkkk banget, gak di pertahanin yang dulu, sekarang lemot banget paket ku udah 4x alasan salah sortir tapi pengirimannya di kirim ke drop points yang sama terus.. kayak emang di sengaja biar paket muter2 di 2 tempat itu",1,0,,2026-03-18 17:09:31,,,
d4df2802-b91e-448f-8357-a6dae63f5d82,Mamah Zahira,https://play-lh.googleusercontent.com/a-/ALV-UjV6_MYxlUt6xRe59hBwVEXZBiJMllJsM02zfzg97V9MdXskBKdD,"saya sudah nunggu dari tanggal 18 sekarang sudah tanggal 28 dan paket nya blum kunjung datang. ""paket gagal dikirim"" sudah 4hari bilang gitu hadeh. pas liat apk nya ternyata parah banget review nya kebanyakan bintang1. kurir nya pada gk bener bener kerja cuman diem doang",1,0,,2026-03-28 08:05:11,,,
e5b079b8-609e-4edb-ab16-f196c318d2a5,Chris Zega,https://play-lh.googleusercontent.com/a-/ALV-UjXwEBBxl1_jNjybANdUjao9tRug0B1yKIX-P6OHyW2ph32lWRfKkA,"Kurirnya sangat aneh dan gak jelas pagi saya di notice akan di kirimkan paket siang COD saya tunggu takut gak ada orang nanti yg terima, eh sampai malam juga paketnya gak nyampe"" saya coba fu lagi gak ada respon, terus saya cek paket saya di batalkan dan dikembalikan ke penjual. aneh dan buruk kurirnya",1,0,,2026-03-14 01:40:27,,,
c5dbb083-425e-4f6e-9223-af8eeb0f5c59,Tadkhiyatul Karimah,https://play-lh.googleusercontent.com/a/ACg8ocLVCKIwvWJarKXwwz-cSmeocW4OTrE5-etd6pYYTesVrSC2Qg=mo,"sangat sangat mengecewakan paket saya harusnya tgl 28 saya terima tapi sampai detik ini tidak ada kemajuan apapun, di hubungi bilang tgl 2 sekarang saya tanya lagi bilangnya tgl 4 kemudian berubah tanggal 5, kalian benar² menyepelekan pelanggan",1,0,,2026-04-02 15:11:39,,,
051bdf07-f750-4341-8e30-82c5ef7dd3ca,cinoo,https://play-lh.googleusercontent.com/a/ACg8ocKP468YYKs3PwYmuvt9Mb5Aw09WGdeWt2k7wOa1HvC0FwiWDw=mo,"jujur ga suka sama jnt saya kirim paket udh hancur semua nya, mau video unboxing sedangkan orang penerima aja panik karena isi paket nya udh gimana, udh bilang foto aja ada, ga bakal juga rusakinn barang emang tau harus begitu setidaknya ada keringanan dan bantuan nya lah, beneran kecewa, rusak total",1,0,,2026-03-23 14:46:22,,,
96d90e03-6161-40d9-9442-8ea57da2a0a1,Tika Diyanti,https://play-lh.googleusercontent.com/a-/ALV-UjVbeK_v9BTpQMdK_UR_9WcnTx8RrMcsQ0Yr3I1pTf9Z54PYbZ8,"Saya penjul kecewa sama jnt.. Di aplikasi saya pik up pagi jam 8. Datangnya jam 1 siang katanya.. Ditunggu2 gk datang2. Katanya sore,, gk datang juga.. sampai malam.. dikira costumer saya pengemasannya yg lama.. .. sampai pesanan dibatalkan.. Nama toko saya jelek jadinya. Rating toko saya pun jadi jelek. Bagus pake expedisi lain aja yg lebih cepat dan bertanggungjawab..",1,0,,2022-06-29 21:39:01,,,
a7e4b898-0a7b-4112-ab63-faebe0e73b38,Leo,https://play-lh.googleusercontent.com/a/ACg8ocJnzRf_4fNRAPr4fKfeImJH9245JiNDjf_cc3_dsfUvGeZfVQ=mo,"status pengiriman gak update, paket nyangkut di gudang selama 6 hari. mungkin emang overload, tapi ini bener-bener gak profesional.. gak ada kejelasan apa-apa juga. apalagi barang yang dipesan mau segera dipakai. sudah hubungi cs tapi paket tetep gak gerak. ini paketnya hilang atau bagaimana dah??",1,0,,2026-03-18 08:14:54,,,
59288767-2b85-4c96-8734-d036c1c80c6e,Deni Herdiansyah,https://play-lh.googleusercontent.com/a/ACg8ocIm6ucmPGqig9kbyagcf6Bc6LHu3cwXGNUYjvIsOG-fELl1Vw=mo,"sudah 2 kali paket saya tidak di kirim, paket stak di gudang sortir, giliran saya pengajuan tiket balasan nya selalu mohon di tunggu karena paket sedang overload, saya juga tau peket yang lama pengiriman overload sama paket yang tidak di kirim entah hilang atau apalah yang jelas setiap kalai ajukan tiket pengaduan jawaban sama dan kesan nya tidak ada tindakan",1,0,3.22.2,2026-03-17 09:29:35,,,3.22.2
1e2482ec-0585-415d-b630-7bbbabf7c5eb,Draz unfaedah,https://play-lh.googleusercontent.com/a-/ALV-UjVr6dEwa0TmGd1C7_9WxfMpMSyP9fyyiih3GNiF7dRcQNhiVdaD,"kasih bintang satu juga kebanyakan jasa pengiriman paling ga rekomend ga ada tanggung jawab dari jasa ini barang belum sampai bilang udah sampai dengan bukti bukan penerima, malah ngasih foto komplain ke nomor wa kocak emang sering kaya gini pengiriman buruk",1,0,,2026-03-16 20:23:29,,,
82637064-c762-4e41-a347-3bc0bed862ab,reza febriyan,https://play-lh.googleusercontent.com/a/ACg8ocKAlqj24IxIZtwNP4jd6-7v5CM10Od5wFimeS8R0-1WMp763VQ=mo,"kasihan yang pesen paket barang g sampe2, dan di mengada ngada status nya, kapok pakai ini lagi. di samperin ke kantor sampe 3x katanya barang ga ada disini di usahakan di cari atau apalah bahasanya, PENGANTARAN kualitas paling buruk.",1,0,,2026-04-03 00:13:00,,,
824445fc-09f0-4af0-84c5-5292acd7373f,Asih najwa,https://play-lh.googleusercontent.com/a/ACg8ocK285Zb1CwryHNBh7Gc3B96T7JfrT98qlLuWnLQPFg0b7-Bfw=mo,"J&T sebagai ekspedisi besar tapi nyatanya kepuasan pelanggan blm jd yg utama. Saya sudah bolak balik chat customer cervice tetep aja gadapet pencerahan. Tolong untuk diperbaiki segala sistem nya agar pengirim/penerima barang itu sama"" enak. Padahal saya lihat sudah banyak ulasan yang buruk tapi dari pihak jnt tidak ada niat untuk me upgrade lagi. Mohon jg untuk memberitahu seluruh kurir jnt di Indo agar jgn malas""an hanya karena ada orang yang ingin mengirimkan 1paket saja. Tanggung jwb nya itu.",1,458,V3.23.5,2024-03-08 22:35:54,,,V3.23.5
0f8a01fd-d53c-4166-a143-6d50071c2dec,ML Channel,https://play-lh.googleusercontent.com/a-/ALV-UjWOZV2a0Vc3IcbLKZ2if0UPrlH-LircFFE3jWo_BPKNp9pkB0E,"Ada masalah apa sih sama pengiriman? Sudah 4 hari paket saya gak sampai"" ... Padahal saya order barang itu Deket , setiap di cek masih aja disitu. Biasanya lancar aja , kenapa semenjak saya pake aplikasi ini malah jadi gini. Hancur bgt pengiriman nya lama . Kayak gini jadi males lagi belanja online. Tolong di perbaiki.",1,3,3.14.0,2022-01-31 11:06:02,,,3.14.0
ca940b0f-fb3c-4d91-b116-2e1320e71b4d,BEN TV 45,https://play-lh.googleusercontent.com/a-/ALV-UjVLYTB94JzbbfQ1nqCWGER3Z9qT6j6UqUJqaMB1XgT2wzoMTIs,"jasa kurir terlama, estimasi sampai tanggal 4, diundur jadi tanggal 6, setelah tanggal 6 jadi 7, kurir ditelpon tidak diangkat, di WhatsApp pun tidak membalas benar benar pelayanan terburuk, ga akan saya pakai jasa J&T lagi",1,0,,2026-04-06 16:48:08,"Halo, Kak BEN TV 45. Mohon maaf ya Kak atas pengalaman yang tidak menyenangkan ini
Mohon dapat dibantu share nomor resi paket Kakak melalui WhatsApp kami di +62 811-8466-188 atau melalui email di jntcallcenter@jet.co.id ya, Kak. Kami akan segera tindak lanjuti kendala yang dialami. Terima kasih sudah mempercayakan pengiriman ke J&T Express.",2026-04-07 14:10:49,
7ca2ed2a-5401-46b2-99e1-dfb63b20f1e0,Desi Ratnasri,https://play-lh.googleusercontent.com/a/ACg8ocJhRRdiSCOpj9rl8XHzsnDOrPKNNQHv-djS16mgpoQAvJ2bLg=mo,"paket pengembalian barang dari pembeli ke toko saya tidak dikirimkan oleh kurir, mentang2 tidak Cod... kurir maen selesai dengan foto tracking selesai di kantor j&t... tolong kurir yg bener,, saya merugi",1,0,,2026-04-01 12:16:47,,,
bac826be-4be8-4e48-96b2-0a8d265d94f5,Rifqi Hafiz,https://play-lh.googleusercontent.com/a-/ALV-UjUggpBKAOYY1Ju8rAfg5UzbMz869yraqytT7h4vMLR34vXvtBQmtg,"pengiriman nya selama itu dan gada penjelasan sama sekeli, estimasi datang barangnya selalu bertambah, sudah mau hampir sebulan belum ada datang.",1,0,,2026-03-18 09:33:02,,,
60682e5e-0132-4dbf-aa61-2f1beacf3504,Moh. Rizki Bambang K (Rizki),https://play-lh.googleusercontent.com/a-/ALV-UjXMAcEw6As0p1Pn_CtKZMRHxIrgsbJMNehftXNWQXSWTJo__64I,"layanan call center buruk, merespon tapi tidak pernah ada solusi",1,0,V3.27.0,2026-01-25 19:54:56,,,V3.27.0
19e0f689-444f-4354-94ca-e2d2e84b444b,ribut bagus,https://play-lh.googleusercontent.com/a/ACg8ocLT_2QMAn_uj85DCY3DRzKvgqlsBBcjXZ8k53ysvaM1Q3yEVQ=mo,"Terlalu ribet aplikasi nya, mau request pickup harus isi alamat pengirim, penerima, dan barang, kenapa gak di bikin simple aja, cukup alamat pengirim atau nomor resi, kan sekarang uda otomatis, ini kalo orderan banyak, nulis berkali-kali, ibarat uda pakai E-KTP tapi masih di suruh fotocopy... Tolong lebih di efisien kan ya...",2,19,3.19.0,2022-11-02 23:19:07,,,3.19.0
