reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,label
4810d6a6-dc18-4c85-a695-1955a6d630c4,Muhadi zaki,https://play-lh.googleusercontent.com/a-/ALV-UjVraH_vvR8uVxwUJqrdstdROWyMFhh5zNVq9oppR7SntsSVMKc,senang sekali bisa,5,0,,2026-04-03 21:51:42,,,,0
a4de39f5-252c-4469-89e2-a9b38c99a7e5,arga dwi raharja,https://play-lh.googleusercontent.com/a/ACg8ocKdhST844yEDaiL_gPFULT8hOplYDi_iaCjiyH5wsNpsVcBww=mo,"mending nama ekspedisinya jangan j&t exprees di ganti j&t lemot, gila bener paket gw 3 minggu ga sampe padahal masih lingkup jawa bukan open PO dari luar negeri",1,3,V3.26.9,2025-12-09 16:03:54,,,V3.26.9,1
67b3d794-8b5c-4f17-99a8-db8c651397df,Roytonicandra. Pasaribu,https://play-lh.googleusercontent.com/a-/ALV-UjUscnHWaYTafp5DXoNlntBUj5WCJlGtgeEmfy70Mrj0hnncEVo,sangat menyenangkan aplikasinya,5,0,V3.23.4,2026-04-08 07:14:58,"Hi, Kak Roytonicandra. Pasaribu. Terima kasih atas rating dan review yang telah diberikan. Kami akan terus berupaya memberikan layanan terbaik bagi pelanggan. Apabila di kemudian hari terdapat kendala atau hal yang ingin disampaikan, silakan menghubungi WhatsApp kami di +62 811-8466-188 atau melalui email di jntcallcenter@jet.co.id",2026-04-08 15:04:53,V3.23.4,0
5cfa3e76-92c3-49d2-9a1e-6867730db08c,Nur Azizah,https://play-lh.googleusercontent.com/a/ACg8ocIuJOUQbTAkzMgdL5-m4PjP-E6gFJuDSOnwwMfGo78Sxv8v7g=mo,"Mau cerita, jadi aku sering kirim paket pick up lewat apk j&t, terus gajelas gitu, udah pakek voucher tapi tiba tiba pas bayar harganya beda, malah lebih mahal dari yang awal, voucher juga ga masuk. Ini kaya gimana konsep nya, ga sekali 2x begitu. Padahal klo nganter paket kerumah itu cepet banget, giliran pick up malah ubah ubah harga.",1,408,3.22.2,2023-03-01 21:42:58,,,3.22.2,1
1f9e0a9e-c34c-4993-8846-e018acc38898,thoriq ganteng,https://play-lh.googleusercontent.com/a-/ALV-UjX2ZbtjdLUnN3nYKQGi5dTBO7l4PBBtauWKAYT8DTweSEU5oOM,"Bukan jasa yang bisa direkomendasikan, sangat mengecewakan, pengiriman sangatlah lama mau komplain pun gabisa, mau paket sebanyak apapun harusnya bisa di percepat, jasa lain pun juga pasti rame tapi dia cepat, pokoknya buat para penjual yang mau kirim paket ke pembeli nya kalo bisa jangan pake jasa kirim j&t express ini nanti yang ada paket keburu rusak lagi, LAMA BANGET!!!",1,0,3.3.1,2023-03-06 13:45:42,,,3.3.1,1
b67401d3-735b-488c-8338-c77ac43ffe5e,Zaqi Zaqy,https://play-lh.googleusercontent.com/a/ACg8ocK5okJk25pNWjngIktiCP8J4Za6KJh3bWqjxmk1PczG9dhv5Q=mo,tidak displin pengiriman harusnya hari ini datang tapi kenapa paket saya blm datang juga payah bngt,1,0,V3.26.9,2025-12-13 19:59:17,,,V3.26.9,1
a989c0bd-e1c8-4088-bed4-71ce5f127e62,Eksal Ilham,https://play-lh.googleusercontent.com/a-/ALV-UjUDsc9inImSz2Od0uNOMF4vlFkU3Y0Dwzdl6UTwIUDIdtzYvZTS,otp nya ga masuk masuk longor,1,0,V3.26.9,2025-11-30 06:26:07,,,V3.26.9,1
72bfaead-84f6-4180-87b1-c9c53af27de0,Ela Yani,https://play-lh.googleusercontent.com/a-/ALV-UjU-H3Nw9i-Gqjd-l4z6BYqxWekfd08smdYCEHEo6K99xV0LVx1cTw,Parah banget paket 2 Minggu belum sampe2. Alasannya nomor hp nggak bisa di hubungi padahal nomor hp aktif terus. Tolong lah kenapa J&T tahun ini kinerjanya jadi jelek sekali padahal tahun2 sebelumnya ekspedisi unggul sangat recommended tapi untuk tahun ini benar2 parah banyak yg kecewa atas kinerjanya.,1,7,3.11.0,2021-05-16 14:30:36,,,3.11.0,1
9c4bbfc9-d6ea-471f-8e81-54feb72aaf74,Muhammad Rizki,https://play-lh.googleusercontent.com/a-/ALV-UjUcjc9jnXV13GI6qqqP2RhNWLFNGKOAhN_aBfNbcrS0Bfu84h5E,pengiriman lama kurir kalau di chat respon lama,2,0,V3.26.9,2025-12-11 10:20:47,,,V3.26.9,1
e82d5d24-6e33-4959-9f6c-d700432542cc,Tyo Ucil,https://play-lh.googleusercontent.com/a/ACg8ocKcNaAszWVCVnIF64ArbAwoENMy1MOMW1m2dJzTy1D6FbQZAQ=mo,mantap,5,0,V3.27.0,2026-01-13 11:48:51,,,V3.27.0,0
b3a6e6bf-0368-4213-b487-3d163732a906,Susi Anitawati,https://play-lh.googleusercontent.com/a-/ALV-UjWgs3NMxd08AHBqJuTnelFrufC1w8dvYrEQS-a4RgVBVKQoGY7x,"kemaren pake j&t layanan pick up tp sampe 2 hari gak diambil kurir, mana nomor kurir yang tercantum di aplikasi gak bisa dihubungi, nanya csnya malah suruh sabar menunggu.",3,7,V3.26.9,2025-12-14 05:09:41,,,V3.26.9,0
250a4f00-7b64-4680-9d27-ca7291e931eb,Adelia Nurizkia,https://play-lh.googleusercontent.com/a/ACg8ocJn258HZ2294BmXRGtI3RZKuumO7Q59TiF3j0HweVK6OS24tw=mo,paket dari bumiayu ke sumedang udah seminggu ga sampe sampe mana dokumen penting banget lagi giliran ada laporan paket telah di terima di jakarta gua gatau lagi mo bilang apa ke J&T mohon tanggung jawabnya!,5,0,,2026-02-27 19:03:15,,,,0
d4418378-ac2a-484b-a704-34ed7a22e5bb,VT,https://play-lh.googleusercontent.com/a-/ALV-UjX0r7h2evqdJuqHkI9AeuvV6UfRvu5VNcdOnOTbx2YNilnj9pa_,"tolong beri menu penilaian kurir. jadi biar kita bisa menilai kurir tersebut. contoh : jika barang jualan saya transit di J&T Kamal Muara pasti lama nyampainya di customer, gak segera diantar sampai 3 hari ntar yg dinilai jelek pasti penjual, pengiriman lama dsb... padahal yg kurang bagus dari ekpedisi nya.",1,0,3.4.0,2020-12-03 09:14:19,,,3.4.0,1
2a285559-b0a1-4844-b920-50a8848107b6,Aan Juaye,https://play-lh.googleusercontent.com/a/ACg8ocJDkyZHJiU-8yRmirFDSUec8wQoalKAT6kvomVxMV8RJuP5buM=mo,👍🏻,5,0,V3.27.2,2026-03-08 16:10:12,,,V3.27.2,0
76d6bcff-14eb-4afc-b95a-6bf67699a025,Bride Of God,https://play-lh.googleusercontent.com/a-/ALV-UjW4g1BLW1kXrGUH2UGV5QlDCimvD9PAq4vDlYvhgwhD68VP1o2h,pengiriman cepat dan tepat waktu,5,0,V3.27.3,2026-03-14 12:07:55,,,V3.27.3,0
c70dda33-e0f1-4210-a0da-ea5afd0fa3ff,kopipet,https://play-lh.googleusercontent.com/a/ACg8ocI4v289AajniHxW8CJZnpi2eXVkbmFuA6uIZC-O8oAbRvoXVg=mo,bagus mudah di pakai apk nya,5,0,,2026-01-29 07:13:39,,,,0
5b22029c-d3b2-4ff7-aef2-4997790f699c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gue download ni aplikasi biar gue bisa kasih bintang satu buat jnt, kinerjanya semakin lama semakin bobrok, paketan saya sekarang lama bangett nyampenya udah 5 hari barang pesanan ku di bawa muter2 dan udah beberapa kali statusnya selalu salah sortir dan salah kirimm, woyyy itu alamat udah jelas kenapa bisa sampe beberrapa kali salah sortirr??!!! sumpahhh kalo ada jasa lain di aplikasi belanja online mending pake jasa pengiriman yg lain ketimbang harus pake jnt.. gk profesionalll..!!!",1,0,3.1.2,2019-04-15 17:33:04,,,3.1.2,1
3bee7084-4828-41ea-bd06-5105b3160477,Febriana Desi,https://play-lh.googleusercontent.com/a/ACg8ocLJj-6mcdyY3ByMGwkT9RwkmF-RkM_FRQ_HYW8jmiqbj5yxLA=mo,keren,5,0,V3.27.0,2026-02-22 09:07:34,,,V3.27.0,0
c2ca7b2e-fb32-4e23-b90d-0ac26485dd77,merry evantiana,https://play-lh.googleusercontent.com/a-/ALV-UjW2FI0-g__RWCbPBT8aihR8WDRYerz8fiwBFZU-nQtz2AVt9bsG,"Saya kira hanya saya yg kecewa atas pelayanan expedisi ini, awal nya menjadi exp paling bagus diantara semua nya,,, pas di akhir tahun '24 dan Awal '25 ini sangat sangat parah. pernah kecurian di temukan diarea probolinggo（kalau paket nya ada 2, tercecer itu wajar, tapi ini 1 paket isi 2pcs raib 1pcs nya) waktu confirm ke toko, toko bilang resi dari kami tidak pernah ditambah i lakban dikirim dengan resi utuh tanpa potongan, disuruhlah kami complain ke kurir,,ada lakban Jnt di potong an resi.",1,0,3.17.1,2025-02-14 09:14:46,,,3.17.1,1
2ebcf685-35d8-42bc-a649-d8128137254b,Siti Zulaikha,https://play-lh.googleusercontent.com/a/ACg8ocJ1AyvrYwcp4aDfQ-3QdjHVdwyRkotRFO9VUrKQU1K2QW3Oig=mo,"Saya kira hanya saya yg merasa kecewa dgn jnt skrg, trnyta bnyk jg yg sama.. Gila saja, pdhl sudah di KURIR tp pesanan saya ada yg 3hari, 4hari, bhkan ada yg seminggu blm smpe... Ini kyaknya terakhir kali saya pakai ekspedisi ini... Kecewa berat, pdhl tdk pesan saat tgl2 overload",1,26,3.18.0,2022-08-22 09:27:03,,,3.18.0,1
299589ff-890e-45c6-8a2a-5df9d2321b8a,Its RH,https://play-lh.googleusercontent.com/a-/ALV-UjUXHbyu5eX4Ha5N9KOLQKj_J_CR_ZMU3JwEiAx6DqzvBpF3qys,jos,5,0,,2026-04-02 19:35:44,,,,0
9df48019-aa2f-4330-8d1f-196ab4654367,LISA HIRMAYANI,https://play-lh.googleusercontent.com/a-/ALV-UjVKfjMxQhSzhHfkzsLamUBm17r-fPTmomD8WajketTIIrLJNKYx,"teruntuk admin Tolong kalau bisa adain fitur COD, sayang banget pas COD harus lewat aplikasi lain",4,0,V3.27.0,2026-01-11 10:18:46,,,V3.27.0,0
7ca2ed2a-5401-46b2-99e1-dfb63b20f1e0,Desi Ratnasri,https://play-lh.googleusercontent.com/a/ACg8ocJhRRdiSCOpj9rl8XHzsnDOrPKNNQHv-djS16mgpoQAvJ2bLg=mo,"paket pengembalian barang dari pembeli ke toko saya tidak dikirimkan oleh kurir, mentang2 tidak Cod... kurir maen selesai dengan foto tracking selesai di kantor j&t... tolong kurir yg bener,, saya merugi",1,0,,2026-04-01 12:16:47,,,,1
84f0f7b2-b4a2-4a3b-ab72-584ab8c5faf5,Nur Yahya,https://play-lh.googleusercontent.com/a/ACg8ocL790z-_iokTQz3lxl6W6gPEvcuf4jvQAgghA5_4ZS7ciE43Wc=mo,"Ditanya apa dijawab apa, Jawaban selalu tamplate, update paket nya gajelas, pengiriman super lelet, ni bintang kalau bisa minus ku kasih minus",1,0,,2025-12-12 19:14:33,,,,1
d545c5e6-8b86-4dd8-9f02-4adc7052e10e,kang Coli,https://play-lh.googleusercontent.com/a/ACg8ocK3BgCCj2dJoYwpJlVDTDKJUVx0jR2uwautSblqirJWOW3Vpg=mo,paket gw tertahan 2 hari GK sampe² apk macam ap ini mending lu pada kalau mau ngirim GK ush pke jnt apk gak guna,1,0,,2025-12-12 15:47:33,,,,1
6a5277e3-5f4d-4ce9-a82a-fe57f38a29d8,Lely Ardyta,https://play-lh.googleusercontent.com/a-/ALV-UjVbBhkQsENqgHO3YZzfVpaRXRRLnxTXhxADqrccHvFl3umZ9AzG,saya mohon dengan sangat buat Pihak JNT kurirnya diperhatikan lagi untuk profesional dalam mengantar barang. ikuti list pengantaran barang yang duluan datang fi DP harap diantar duluan jangan pilih-pilih barang dalam pengantaran barang khususnya barang cod krna cuma punya batas waktu 3 hari sebelum pembayaran jgn d tunda2 hanya karena alasan barang membludak ukuran barang kebesaran dll. saya sebagai penjual sangat dirugikan. kami kan banyak sesuai kg barang,1,0,3.6.1,2020-09-20 12:46:08,,,3.6.1,1
f841ad51-2a29-457c-a061-58c360faea7c,BJ 47,https://play-lh.googleusercontent.com/a/ACg8ocLCbHeWYgukDPTezsbwPW44Gg7F6wTqJjWAzLc2-ffikBAVRw=mo,"Pelayanannya sangat buruk, respon dari adminnya biasa aj, kurirnya aja pemalas, gak ada yang mau nganterin paket saya, padahal udah hampir sebulan paket saya tertahan di tempat pernyortiran, kemudian tertahan lagi di tempat drop point dengan alasan sudah reschedule sama customer, tapi saya gak pernah dapat informasi, chat, atau kabar dari pihak j&t, baik agen2 didaerah setempat, ataupun kurirnya, sudah saya melakukan pengaduan tapi responnya gitu2 aja, malah disuruh sabar, udah 1 bulan woiiii🖕",1,4,V3.23.5,2024-01-31 17:14:01,,,V3.23.5,1
a3bcda4e-4b43-45f9-a100-798f5bce5ff8,Hoik Alhaik,https://play-lh.googleusercontent.com/a/ACg8ocJBloZNyyxw_cOF89PVJz2voQi1yAWY4jYVZ_ktZdyU5iFbSg=mo,tukar poin dengan voucher tapi tidak ada respon sama sekali . sudah saya email tapi sama sekali tidak di respon katanya maksimal 3 hari kerja ini udah 5 hari masih belum ada respon gws lah,1,1,,2026-03-09 08:02:18,,,,1
936c41cc-aa84-47dc-9e37-d763d150a640,Rani Febrianti,https://play-lh.googleusercontent.com/a/ACg8ocL6v0_heqxnfQs0_Q5p24DyurB---yfhk0VI2gK9MB4ZpOmUw=mo,pengiriman bagus walaupun agak lama,5,0,V3.27.0,2026-02-21 19:17:05,,,V3.27.0,0
35e57105-598e-40c2-9af9-dae20a77bdd7,Amin Saya,https://play-lh.googleusercontent.com/a/ACg8ocK_bOdrLfZeptP1WIwXdyiZSLndaLR2Xa5dzadjgrz90Az9hg=mo,aku beli paket tanggal 25 sampai hari ini tanggal 11 enggak ada kabar... harusnya ekpidisi ini di denda bila terjadi keterlambatan..,1,1,V3.26.9,2025-12-11 19:57:28,,,V3.26.9,1
1be14564-cff8-48bd-9e97-01362044ffeb,Heri Rusli,https://play-lh.googleusercontent.com/a/ACg8ocITSd_bS7l1jftOfb-VVpd5kRtXl5EvulVKzDs9M681r-oTpcI=mo,good,5,0,V3.27.0,2026-01-30 02:37:46,,,V3.27.0,0
bf1cc36c-9d29-4ee6-bc2a-7e66b9365286,Fuji wahyu Putri,https://play-lh.googleusercontent.com/a/ACg8ocIOscGzbLE2Nrqz1_ycSdFAZuD6qZ6CD1UxvOMmrc0YKl7w=mo,"tidak amanah masa paket saya tiba "" diretur pdhl estimasinya masih lama mana kurirnya slow respon lagi kaya gd niat kerja tolong dong pihak jnt nyari kurirnya yang niat kerja",1,0,V3.26.7,2025-12-24 07:39:25,,,V3.26.7,1
c0ccf17b-7a3a-4cba-a555-ec0ffe99a6b3,jhyuni`,https://play-lh.googleusercontent.com/a-/ALV-UjWJYKRsbw9l6QLj-392_J0EeqXIvlAuYHXET55EZUyhWDcuZ1PB4Q,"udah pesen malam , eh besok nya ditunggu sehari ga di pickup juga , gimana sih? ... telat kan jadinya",5,0,V3.25.8,2026-03-18 07:43:03,,,V3.25.8,0
e91f0cef-fccf-4a25-b98b-463cc01f9057,Ardian Rampala,https://play-lh.googleusercontent.com/a-/ALV-UjUUVeuMrhxQJ-WPbYIZVFeE1WA_-KA48J3HEf0ghmOXI3PU_k0,makan gaji buta semua ini karyawan J&T,1,1,V3.27.2,2026-03-09 14:25:57,,,V3.27.2,1
7f6116a6-9c02-40f3-88b8-725ec7bc9bea,Romadon Jhegel,https://play-lh.googleusercontent.com/a/ACg8ocJrgEWBBtw1usKkfq-IAnMqesKgfP-KQC1UWWQVstruu1yl0w=mo,kritikan di bawah sering terjadi tapi semoga saja cepat di atasi dan di tingkatkan lagi untuk kenyamanan bersama,4,0,V3.27.0,2026-02-26 20:22:21,,,V3.27.0,0
4ae01509-62f4-452e-882f-b7bfa20d827a,Aji Ramdani,https://play-lh.googleusercontent.com/a/ACg8ocIWNj2pIu0KqOjySXLU94Fusq1qD8ztFo5xjV2qZO5b-Yiv_Q=mo,setiap CO paket blom pernah nyampe rumah tiba tiba diretur tanpa sepengetahuan penerima/saya. ini terjadi kurang lebih 5 kali. no WA kurir yg tercantum pun tidak ada kabar dan tidak bisa dihubungi,1,0,,2026-02-19 01:33:33,,,,1
4810d6a6-dc18-4c85-a695-1955a6d630c4,Muhadi zaki,https://play-lh.googleusercontent.com/a-/ALV-UjVraH_vvR8uVxwUJqrdstdROWyMFhh5zNVq9oppR7SntsSVMKc,senang sekali bisa,5,0,,2026-04-03 21:51:42,,,,0
a62b0b65-ea09-4fe3-874f-1c3e032054e2,Iwan Priyatna,https://play-lh.googleusercontent.com/a-/ALV-UjV_V7myM12U0IJc-H0tPbTY53UgUrDQK8ASgYXrOD6PlcU2snwM,"ada aj kesalahan yg dilakukan setiap waktu pasti ada aj kesalahan dalam pengiriman sehingga membuat telat sampai diterima ke alamat tujuan, masa pengiriman sesama pulau Jawa saja dr tgl 6 Sampai sekarang belum sampai? seolah² dikirim dr luar pulau antah berantah.. di tracking malah keterangan salah penyortiran..",1,7,V3.27.2,2026-03-11 18:06:39,,,V3.27.2,1
979c541e-aa0f-4f11-83f1-43865c299766,MSi. Sutarno,https://play-lh.googleusercontent.com/a/ACg8ocJOHGYIaEcj0aNHRBHQWLJlIASD23Uz8ZG86Ju-cSq3NeRtdg=mo,oke,5,0,V3.27.3,2026-04-08 07:56:06,"Hi, Kak MSi. Sutarno. Terima kasih atas rating dan review yang telah diberikan. Kami akan terus berupaya memberikan layanan terbaik bagi pelanggan. Apabila di kemudian hari terdapat kendala atau hal yang ingin disampaikan, silakan menghubungi WhatsApp kami di +62 811-8466-188 atau melalui email di jntcallcenter@jet.co.id",2026-04-08 15:04:32,V3.27.3,0
f70bf049-3c64-4723-8b04-59c18b1f184e,1Icaalcount,https://play-lh.googleusercontent.com/a-/ALV-UjX1E2oMbjzTNsh9AQY76AtutoPeSBk-DErr38c8UO-NG_aJSja6,"jnt, sekarang lelet bngt nganter nya😡 manis di awal doang",1,0,3.8.0,2025-12-11 07:47:30,,,3.8.0,1
f83391b4-de58-4455-95e6-c95626ef0ee4,Win Ardi,https://play-lh.googleusercontent.com/a-/ALV-UjVwsIsu6hmhprGntJmiJ4pIccFzkxg78LGNsppxM43bghcMICSJ,"Akhir akhir ini pelayanan sangat buruk,paket tidak diantar dan tidak ada telfon dari kurir tetapi status telefon bermasalah tidak bisa dihubungi dan besiknya paket sudah di retur. Sangat kecewa.. Coba di aplikasinya di beri nama dan no telepon kurir saat Pengantaran sehingga penerima paket bisa berkomunikasi langsung dengan kurir,jadi kurir tidak asal membuat laporan/status.",3,738,3.17.0,2022-04-27 08:41:52,,,3.17.0,1
e61d0de3-20c3-44bc-ab74-ec6b824ec93f,Lukman Rosul,https://play-lh.googleusercontent.com/a-/ALV-UjU0GZ5aNHcJNDIo7bqWSdKwiiOv1bFt3JZs99sv_0m8Rbmvcot4,untuk aplikasi jika malam sangat susah sekali untuk operasional,2,0,V3.27.2,2026-03-05 22:52:22,,,V3.27.2,1
06a81546-7a72-4b54-a74d-afe355d23fca,Asia,https://play-lh.googleusercontent.com/a-/ALV-UjWiZMW4S8oyMSiWHWmerJftSKIadDXRp7xd6WL39dj6N7kouco,"selama saya jadi pelangan JdT sangat bagus ,kurirnya ramah baik juga.",5,1,V3.27.2,2026-02-14 11:59:13,,,V3.27.2,0
5c1c494f-7d92-47a2-b17a-a2506351adf4,Rasty Rahayu,https://play-lh.googleusercontent.com/a-/ALV-UjWkycheTghuInZKegIaWGUzFisdkNDKa5hXDEpjp5j0xc-eUOAo,"kecewa berat. karna sprinter ga dtg² dari tgl 17-19 malam. udh komplen sana sini ttp aja paket ga di pick up. makanan jadi basi , yg ganti rugi siapa? merugikan. kalau libur infokan aja via wa kan bisa.",1,1,V3.27.2,2026-02-19 19:29:51,,,V3.27.2,1
d16deb46-1d82-467d-900b-39de92ceaa59,Bagas Ganteng,https://play-lh.googleusercontent.com/a-/ALV-UjWhlMnJj4_ftDW5fNz1XcbfpYWua3RG0mpJCULLFSFLXQsq3sI,ngga ada bokep nya💔,5,0,,2026-03-13 12:44:46,,,,0
a059ca3b-01c0-49dc-80f5-02b7f05e9459,HAA& BEE,https://play-lh.googleusercontent.com/a/ACg8ocI5_YHIjoEckShY9Qwj2mmZsnUn0FcUxt6mziZd67BHDcbOCQ=mo,"Pickup packet wilayah magetan lumayan lelet ,3 HARI Belum di pickup Sampai beberapa batal otomatis oleh sistem,mau antar langsung jauh,sempet nya malem,malem 6.30 ajah udh tutup. Mau gabung agent jnt persyaratan nya cukup sulit,coba dipermudah Syarat nya biar banyak agent jnt daerah magetan.",1,15,V3.23.3,2023-10-11 10:29:42,,,V3.23.3,1
3342120f-8b44-4007-b136-c76a45c36dab,lukas sitanggang,https://play-lh.googleusercontent.com/a/ACg8ocIGY7-R_KiK_UWHW9bcBdIpTPWl07xuYYleN38VRI4Ha-mnMw=mo,pengiriman nya telat telat mulu,1,0,,2025-11-28 13:14:35,,,,1
46029b1d-538b-45f7-a152-f3fe596088c1,Rei,https://play-lh.googleusercontent.com/a-/ALV-UjUgiyvLcMcovh8sDw1WfkVvaAzFpQVccYlzWyHZBYxK_qg0ghz8,"Pelayanan pick up j&t sangat tidak memuaskan, paket saya sampai sekarang belum di-pick up dari hari Minggu padahal CS bilang 1 jam kemudian dijemput. Ini malah hampir dua hari kemudian masih belum dijemput (bahkan sampai dibatalkan sendiri oleh sistem). Walaupun pihak kurir sudah 3 kali menghubungi saya, menanyakan kesiapan paket, tapi kurirnya tidak kunjung datang. Jujur saya bingung dengan sistem pick up j&t ini. Saya menanyakan perihal kendala pun tidak diinformasikan. Tolong diperbaiki.",1,4,V3.23.5,2024-02-20 16:24:56,,,V3.23.5,1
983bc63e-3670-4345-bdd2-67faf415fc24,Indra Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjUb_wCIpMtErFnT0EOFaF0qfOJIWQJSS9HuZIH6pWUTmEaP64Ki,"Dear All team J&T tolong donk paket apapun itu,entah itu yg gede ataupun yg kecil jangan di lempar² paketnya,bikin paket nya pada rusak aja,apalagi produk khongguan saya,pada ancur..",5,1,V3.27.0,2026-03-01 03:33:46,,,V3.27.0,0
269e929a-e0e6-4375-9a73-587bd91d44e3,Tomy radea andrian aditama,https://play-lh.googleusercontent.com/a-/ALV-UjUGD_Qv-WLyUbTJuTzc1yT816OiTXjNqvdoEnKrq8UifXuxhFIW,"Tolong di koordinasi lagi kak untuk setiap daerah, ditempat saya jnt nya pengambilan barangnya telat melulu dan alhasil penilaian konsumen terhadap saya sebagai penjual jadi negative.. Awal awal jnt selalu ontime, kenapa kesini jadi telat telatan terus buat pickup barang... Tolong di perbaiki setiap kurir kurirnya ya kak.. Rugi besar saya sebagai penjual individual 🙏 Semoga kedepanya bisa di revisi lagi ya kak keluhan dari saya penjual ataupun penjual online yang lain🙏",1,0,,2022-12-09 21:34:26,,,,1
314f0115-9b83-469d-939a-bdfa0e22c55a,Dewi Ratnawati,https://play-lh.googleusercontent.com/a/ACg8ocLs7hpH8WHQt7YOa9JZwR8qk2ENXGwGx10yAHPBE94m-PHgpQ=mo,"Pelayanan Buruk, entah kurirnya yang ga amanah atau gimana, dilacak mondar mandir terus, menuju alamat penerima, melewati jam oprasional, terus aja berhari-hari seperti itu, kalau emang uangnya kepake kurir atau ga bisa nganter, tinggal retur aja apa susahnya, pesanan cod buyer saya lewat shopee, saya merasa dirugikan.. Uang ga masuk barang ga ada, ga jelas banget statusnya..",1,1,,2021-10-09 14:45:44,,,,1
d3787ae8-b477-4db1-a550-22251d80cfc7,Muhammad Nur Hamsa,https://play-lh.googleusercontent.com/a/ACg8ocItDIa3OGMPvHLqZkKIJDtbGx5ErcJsIGPOL6OAA1fhjOhSqw=mo,dapat voucher gratis 3 kali setiap hari tapi voucher tidak berguna karena pengiriman jauh Jawa Timur ke Sumatra Selatan,2,0,,2025-11-07 10:46:29,,,,1
f2e21f6e-c656-474c-80e7-e95590b30224,Arsya Andita,https://play-lh.googleusercontent.com/a/ACg8ocIhRlOa23RGCEHqUAvvE1W8N6GaWPx1gtCH7FnKZEdYtau1Yw=mo,"lelet btl anj pengiriman nya, kapok gw pake jnt, paket jg g di kirim"", ngaret mulu",1,0,V3.26.9,2026-01-05 01:50:18,,,V3.26.9,1
14117dc7-589b-426f-abe0-5dc3a0fdb3f7,Bambang Prajoko,https://play-lh.googleusercontent.com/a/ACg8ocJHXD-aXY3cWty3AvfivWy4pHbEeSGr9_qqeZ8K6ELGlzugdw=mo,GOOD,5,0,,2025-11-28 21:24:52,,,,0
380da16e-9b9a-45b7-bd6a-dacc15105130,M Fadly R,https://play-lh.googleusercontent.com/a-/ALV-UjUbzfpZqGk5ZEcsq1I_6wAP0ffeTtb5NLadmYQx9ATdzdulyPo,"Yang salah seller yang disalahin malah Customer,bingung banget ama J&T ini udh citra jelek masih ga bebenah masalah.",1,3,V3.26.7,2025-11-07 15:30:52,,,V3.26.7,1
d0ef7e7a-24c9-498e-a23c-f8fddcd7643b,murni rahmah,https://play-lh.googleusercontent.com/a/ACg8ocI3BaULVZjRScQxlYGn4ucRPeJR-YVYfycTbQGORh3VQ9Mz9w=mo,"Saaya selaku pengirim, sedikit kecewA,selalu pengiriman area kupang sangat tidak memuaskan,bahkan sering di retur padahal pihak penerima merasa tidak di hubungi dan komplin ke saya katanya saya nipu dan ga ngirim, saya cek semua informasi no hp dan alamat sudah benar,tapi kenapa jnt meretur paket,semoga bisa di perbaiki",2,0,3.8.0,2021-02-06 11:07:40,,,3.8.0,1
ba47e086-0cec-49fb-820d-e7deda16d66c,Ferdian Nierra,https://play-lh.googleusercontent.com/a-/ALV-UjXk0ojBA7vh8w0sazcSWgXqeFkuGlr9Cb_gYutsX8-cDXGWPoCb,paket dari tgl 25 sampai tgl 30 ga jalan jalan. ini ekspedisi niat ga si?,1,0,,2026-03-30 14:54:29,,,,1
071bddd5-9bd8-478d-8c14-eb5a801e99ee,Dhuwans,https://play-lh.googleusercontent.com/a/ACg8ocIX0-Rr_FW2Koc9JLCHLd7cu-qR-JuVJoOGlBncv7g31oeSCyaK=mo,"makin kesini makin gak jelas, paket selalu dikirim melebihi waktu estimasi, respon CS pun percuma bla bla bla...",1,4,V3.27.0,2026-02-12 06:04:15,,,V3.27.0,1
0e34caca-0ffb-4f88-868c-6ea0e1b2f66a,Lyndha Olshop,https://play-lh.googleusercontent.com/a-/ALV-UjUOeGCYpoXUNpBaYqbtug9HjLA28OTwYa_fLv_XX6TlWnKSsgs,"Minta update, m-mulu HBSin kuota.. otw hapus atuh•!🙏🥺",1,0,,2026-02-17 12:46:00,,,,1
0bde3cc4-e685-47e7-9716-53dd4283a14e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pelayanan di garai kurang, waktu pengiriman kadang telat dari batas waktu yang di tentukan lebih dari 1 hari, coba deh tingkatkan kualitasnya kembali kami sebagai costumer ingin yang terbaik dari pelayanan anda tentunya,dan barang yang dikirimkan tidak pakai bubble, itu sangat membahayakan barang yang di dalam nya,, ok jnt kau harus berbenah diri",1,3,3.2.0 ,2019-08-17 16:29:45,,,3.2.0 ,1
7577545a-07c3-4cbe-8a8c-b85bdc3c4e87,Ahmad S,https://play-lh.googleusercontent.com/a-/ALV-UjXWN13LUoCVyE_w_VJk5pq29ycwcLfazNNkY7HJNncfbDlGGMtP,"jnt ,lama pengirimannya",1,0,,2025-11-29 18:38:47,,,,1
